Destination;Country;Name;Avg_rating;No_votes;Attraction type
Bulgaria;Bulgaria;Aqua Paradise Water Park;4.3;2191;Water Parks
Bulgaria;Bulgaria;Borovets Ski Resort;4.3;1561;Mountains
Bulgaria;Bulgaria;Bansko Ski Resort;3.8;2156;Ski ï Snowboard Areas
Bulgaria;Bulgaria;Russian Church (Saint Nicholas the Wonderworker);4.4;2193;Architectural Buildings ï Religious Sites
Bulgaria;Bulgaria;Tsarevets Fortress;4.4;1407;Historic Sites ï Ancient Ruins
Bulgaria;Bulgaria;Boyana Church;4.3;1939;Historic Sites ï Points of Interest ï Landmarks
Bulgaria;Bulgaria;Ancient Nessebar;4.5;1247;Points of Interest ï Landmarks
Bulgaria;Bulgaria;Saint George Rotunda Church;4.3;1739;Historic Sites ï Architectural Buildings
Bulgaria;Bulgaria;Borisova Gradina Park;4.5;1115;Gardens
Bulgaria;Bulgaria;St. Nedelya Church;4.4;677;Historic Sites ï Architectural Buildings
Bulgaria;Bulgaria;Historical Park (Neofit Rilski);5;1168;Amusement ï Theme Parks
Bulgaria;Bulgaria;National Institute of Archaeology with Museum;4.4;654;History Museums
Bulgaria;Bulgaria;Roman Amphitheatre (Plovdiv);4.5;1382;Historic Sites ï Ancient Ruins
Bulgaria;Bulgaria;Church of St. George (Rotunda);4.4;993;Churches ï Cathedrals
Bulgaria;Bulgaria;Dormition of the Theotokos Cathedral;4.4;791;Religious Sites ï Churches ï Cathedrals
Bulgaria;Bulgaria;Sea Garden (Varna);4.7;465;Parks
Bulgaria;Bulgaria;Central Market Hall (Halite);3.9;232;Flea ï Street Markets
Bulgaria;Bulgaria;Ivan Vazov National Theatre;4.5;374;Theaters
Bulgaria;Bulgaria;Pirin National Park;4.8;267;National Parks
Bulgaria;Bulgaria;The Red Flat;4.6;234;Art Museums ï History Museums
Bulgaria;Bulgaria;Balchik Palace and Botanical Gardens;4.3;1260;Speciality Museums
Bulgaria;Bulgaria;The Castle of Ravadinovo;3.9;835;Castles
Zagreb;Croatia;Tkalciceva Street;4.5;1930;Points of Interest ï Landmarks ï Historic Walking Areas
Zagreb;Croatia;Upper Town (Gornji Grad);4.5;2275;Neighborhoods ï Historic Walking Areas
Zagreb;Croatia;Museum of Broken Relationships;4.2;4487;Speciality Museums
Zagreb;Croatia;Maksimir Park;4.6;584;Zoos ï Parks
Zagreb;Croatia;St. Mark's Church;4.4;2712;Religious Sites ï Churches ï Cathedrals
Zagreb;Croatia;Ban Jelacic Square;4.2;1173;Points of Interest ï Landmarks
Zagreb;Croatia;Zagreb Cathedral;4.3;1957;Architectural Buildings ï Churches ï Cathedrals
Zagreb;Croatia;Dolac Market;4.1;721;Flea ï Street Markets
Zagreb;Croatia;Museum of Hangovers;4.6;270;Speciality Museums
Zagreb;Croatia;Mirogoj Cemetery;4.5;1403;Cemeteries
Zagreb;Croatia;Jarun Lake;4.4;386;Bodies of Water
Zagreb;Croatia;Croatian Museum of Naive Art;4.9;95;Speciality Museums ï Art Museums
Zagreb;Croatia;Zagreb Zoo;4.2;481;Zoos
Zagreb;Croatia;Arena Centar;4.3;133;Shopping Malls
Zagreb;Croatia;Gric Tunnel;4.1;334;Points of Interest ï Landmarks
Zagreb;Croatia;Croatian Cravat Museum;5;155;Speciality Museums
Zagreb;Croatia;Museum of Illusions Zagreb;4.2;989;Speciality Museums ï Children's Museums
Zagreb;Croatia;Lotrscak Tower;4.3;592;Observation Decks ï Towers
Zagreb;Croatia;Mount Sljeme;4.6;257;Mountains ï Parks
Zagreb;Croatia;Zagreb Funicular;4;929;Points of Interest ï Landmarks ï Public Transportation Systems
Zagreb;Croatia;Croatian National Theatre in Zagreb;4.5;446;Architectural Buildings ï Theaters
Zagreb;Croatia;Donji Grad;4.4;765;Neighborhoods
Zagreb;Croatia;Nikola äubiÊ Zrinski Square;4.6;540;Parks
Zagreb;Croatia;Museum of the 80s;4.6;313;Speciality Museums
Zagreb;Croatia;Botanical Garden;4.1;521;Gardens
Zagreb;Croatia;Croatian Museum of Naive Art;4.4;716;Art Museums
Zagreb;Croatia;Archaeological Museum in Zagreb;4.3;226;Speciality Museums ï History Museums
Zagreb;Croatia;Choco Museum;4.6;82;Speciality Museums
Zagreb;Croatia;Nikola Tesla Technical Museum;4.1;219;Speciality Museums
Zagreb;Croatia;Stone Gate;4;757;Points of Interest ï Landmarks ï Religious Sites
Istria;Croatia;Pula Old Town;4.7;4377;Neighborhoods ï Historic Walking Areas
Istria;Croatia;Pula Arena;4.4;5414;Ancient Ruins
Istria;Croatia;Aquapark Istralandia;4.4;2495;Water Parks
Istria;Croatia;Cape Kamenjak;4.4;1734;National Parks
Istria;Croatia;Baredine Cave;4.5;892;Caverns ï Caves
Istria;Croatia;Rovinj Old Town;4.5;2818;Historic Sites
Istria;Croatia;Dino Park Funtana;4.4;513;Amusement ï Theme Parks
Istria;Croatia;Pula Aquarium;4;1205;Aquariums
Istria;Croatia;Porec Old Town;4.5;1603;Points of Interest ï Landmarks ï Historic Walking Areas
Istria;Croatia;Aquapark Aquacolors Porec;4.1;793;Water Parks
Istria;Croatia;Kamenjak National Park (Beaches);4.5;186;Beaches
Istria;Croatia;St. Euphemia's Cathedral;4.4;1563;Churches ï Cathedrals
Istria;Croatia;Brijuni National Park;3.9;1047;National Parks
Istria;Croatia;Benazic Winery;4.8;209;Wineries ï Vineyards
Istria;Croatia;Golden Cape (Zlatni rt);4.7;516;Parks
Istria;Croatia;Motovun Old Town;4.7;488;Points of Interest ï Landmarks
Istria;Croatia;Euphrasian Basilica;4.5;1536;Churches ï Cathedrals
Istria;Croatia;Pula Market;4.2;293;Farmers Markets
Istria;Croatia;Gortanova Uvala;4.4;91;Beaches
Istria;Croatia;Temple of Augustus;4;1282;Religious Sites
Istria;Croatia;Brijuni Islands;4.5;270;Points of Interest ï Landmarks
Istria;Croatia;Pula Castle (Kaötel);3.9;581;Historic Sites ï Castles
Istria;Croatia;Pazin Cave;4.7;136;Caverns ï Caves
Istria;Croatia;Arch of the Sergii;4.1;911;Architectural Buildings
Istria;Croatia;Ambrela Beach;4.1;256;Beaches
Istria;Croatia;Island of St. Andrew;4.3;143;Islands
Istria;Croatia;Rovinj Port;4.5;302;Points of Interest ï Landmarks ï Historic Walking Areas
Istria;Croatia;Lone Bay;4;222;Beaches
Istria;Croatia;Chiavalon Extra Virgin Olive Oil;4.9;414;Farms
Istria;Croatia;Histria Aromatica;4.3;81;Beaches
Dalmatian Coast;Croatia;Walls of Dubrovnik;4.7;24935;Historic Sites ï Historic Walking Areas
Dalmatian Coast;Croatia;Lokrum Island;4.5;8237;Islands
Dalmatian Coast;Croatia;Old Town (Dubrovnik);4.6;19227;Neighborhoods
Dalmatian Coast;Croatia;Diocletian's Palace;4.5;9902;Historic Sites ï Historic Walking Areas
Dalmatian Coast;Croatia;Mount Srd;4.3;13206;Trams
Dalmatian Coast;Croatia;Marjan Forest Park;4.6;3114;Nature ï Wildlife Areas ï Parks
Dalmatian Coast;Croatia;Sea Organ;4.5;6602;Points of Interest ï Landmarks
Dalmatian Coast;Croatia;Hvar Old Town;4.6;2773;Neighborhoods
Dalmatian Coast;Croatia;Old Town (Split);4.6;3402;Historic Sites
Dalmatian Coast;Croatia;Art by Stjepko;4.9;320;Art Galleries ï Speciality Museums
Dalmatian Coast;Croatia;Trogir Historic City;4.6;3520;Historic Sites
Dalmatian Coast;Croatia;Mount Srdj;4.6;1308;Mountains
Dalmatian Coast;Croatia;Lapidarium;4.3;1207;Neighborhoods ï Historic Walking Areas
Dalmatian Coast;Croatia;Stradun;4.4;2727;Points of Interest ï Landmarks ï Historic Walking Areas
Dalmatian Coast;Croatia;Diocletian's Palace (VR Tour);4.9;871;Speciality Museums ï Art Museums
Dalmatian Coast;Croatia;Zlarin Island;4.5;584;Islands
Dalmatian Coast;Croatia;Fort Lovrijenac;4.4;1609;Historic Sites ï Historic Walking Areas
Dalmatian Coast;Croatia;Klis Fortress;4.4;2677;Historic Sites ï Lookouts
Dalmatian Coast;Croatia;Mljet National Park;4.5;1578;National Parks ï Islands
Dalmatian Coast;Croatia;Korcula Old Town;4.6;966;Historic Sites ï Islands
Dalmatian Coast;Croatia;Cathedral of Saint Domnius;4.3;2541;Historic Sites ï Architectural Buildings
Dalmatian Coast;Croatia;Roman Forum (Zadar);4.6;1800;Ancient Ruins ï Points of Interest ï Landmarks
Dalmatian Coast;Croatia;Bibich Winery;4.9;438;Wineries ï Vineyards
Dalmatian Coast;Croatia;Brac Island;4.5;1116;Islands
Dalmatian Coast;Croatia;Modra Spilja (Blue Cave);5;164;Caverns ï Caves
Dalmatian Coast;Croatia;Zlatni Rat Beach;4.4;452;Islands
Dalmatian Coast;Croatia;Riva (Split);4.7;1085;Piers ï Boardwalks
Dalmatian Coast;Croatia;Stiniva Cove;4.5;289;Beaches
Dalmatian Coast;Croatia;Banje Beach;4.4;593;Beaches
Dalmatian Coast;Croatia;Old Town (Zadar);4.6;1408;Points of Interest ï Landmarks
Copenhagen;Denmark;Tivoli Gardens;4.3;27267;Amusement ï Theme Parks ï Gardens
Copenhagen;Denmark;Nyhavn;4.5;30040;Neighborhoods ï Historic Walking Areas
Copenhagen;Denmark;Ny Carlsberg Glyptotek;4.5;4833;Art Museums
Copenhagen;Denmark;Rosenborg Castle;4.4;9820;Historic Sites ï Castles
Copenhagen;Denmark;Torvehallerne;4.6;2249;Flea ï Street Markets
Copenhagen;Denmark;National Museum of Denmark;4.4;4703;Points of Interest ï Landmarks ï History Museums
Copenhagen;Denmark;Church of Our Saviour;4.5;5847;Historic Sites ï Points of Interest ï Landmarks
Copenhagen;Denmark;Christiansborg Palace;4.4;4823;Historic Sites ï Castles
Copenhagen;Denmark;Round Tower (Rundetarn);4.3;7993;Observation Decks ï Towers
Copenhagen;Denmark;Botanical Garden;4.3;2508;Speciality Museums ï Natural History Museums
Copenhagen;Denmark;Freetown Christiania;3.5;7100;Neighborhoods
Copenhagen;Denmark;Amalienborg Museum;4.1;3109;Architectural Buildings ï History Museums
Copenhagen;Denmark;Stroget;4;3988;Neighborhoods ï Points of Interest ï Landmarks
Copenhagen;Denmark;Visit Carlsberg;4.6;293;Speciality Museums ï Breweries
Copenhagen;Denmark;Copenhagen Opera House;4.4;1805;Operas ï Architectural Buildings
Copenhagen;Denmark;Kastellet;4.2;2042;Historic Sites ï Architectural Buildings
Copenhagen;Denmark;National Aquarium Denmark (Den Bla Planet);3.9;2364;Aquariums
Copenhagen;Denmark;Frederik's Church (Marble Church);4.3;2538;Churches ï Cathedrals
Copenhagen;Denmark;David Collection;4.7;1108;Art Museums
Copenhagen;Denmark;The Little Mermaid;3.4;16612;Points of Interest ï Landmarks ï Monuments ï Statues
Copenhagen;Denmark;Statens Museum for Kunst (National Gallery of Denmark);4.4;1369;Art Museums
Copenhagen;Denmark;Royal Danish Library (Black Diamond);4.4;657;Libraries
Copenhagen;Denmark;Museum of Illusions Copenhagen;4.5;141;Speciality Museums ï Art Museums
Copenhagen;Denmark;Designmuseum Danmark;4;1547;Speciality Museums ï Art Museums
Copenhagen;Denmark;Frederiksberg Have;4.5;995;Parks
Copenhagen;Denmark;Copenhagen Central Station;4;1591;Points of Interest ï Landmarks ï Architectural Buildings
Copenhagen;Denmark;Grundtvigs Kirke;4.7;413;Architectural Buildings ï Religious Sites
Copenhagen;Denmark;Copenhagen City Hall;4.2;2084;Architectural Buildings ï Monuments ï Statues
Copenhagen;Denmark;Kongens Have (The King's Garden);4.4;684;Gardens
Copenhagen;Denmark;Amager Strandpark;4.4;403;Beaches
Jutland;Denmark;LEGOLAND Billund Resort;4.3;6585;Amusement ï Theme Parks ï Gardens
Jutland;Denmark;LEGO House;4.8;1240;Children's Museums
Jutland;Denmark;Den Gamle By;4.5;3129;Speciality Museums
Jutland;Denmark;Moesgaard Museum;4.7;2099;Speciality Museums
Jutland;Denmark;Grenen;4.6;1806;Points of Interest ï Landmarks
Jutland;Denmark;ARoS Aarhus Kunstmuseum;4.5;2891;Observatories ï Planetariums ï Art Museums
Jutland;Denmark;GIVSKUD ZOO;4.6;727;Zoos
Jutland;Denmark;Djurs Sommerland;4.6;1212;Amusement ï Theme Parks
Jutland;Denmark;Rubjerg Knude Lighthouse;4.6;571;Lighthouses
Jutland;Denmark;Vikingecenter Fyrkat;4.4;539;History Museums
Jutland;Denmark;Lalandia Aquadome;4;636;Water Parks
Jutland;Denmark;Marselisborg Deer Park;4.6;459;Parks
Jutland;Denmark;Faarup Sommerland;4.6;725;Amusement ï Theme Parks
Jutland;Denmark;Limfjord;4.7;382;Points of Interest ï Landmarks ï Scenic Drives
Jutland;Denmark;Randers Regnskov;4.4;751;Zoos
Jutland;Denmark;Botanical Garden (Aarhus);4.4;608;Science Museums ï Gardens
Jutland;Denmark;TIRPITZ Museum;4.3;707;Speciality Museums ï Architectural Buildings
Jutland;Denmark;Jelling Monuments;4.5;763;Historic Sites ï Monuments ï Statues
Jutland;Denmark;Koldinghus;4.3;709;Castles ï History Museums
Jutland;Denmark;Ree Park Safari;4.3;684;Amusement ï Theme Parks ï Safaris
Jutland;Denmark;Kattegatcentret;4.1;573;Aquariums
Jutland;Denmark;Lindholm Hoje;4.4;312;Historic Sites ï History Museums
Jutland;Denmark;Aarhus Cathedral;4.4;732;Architectural Buildings ï Religious Sites
Jutland;Denmark;Dokk1;4.4;621;Points of Interest ï Landmarks ï Libraries
Jutland;Denmark;Skagens Museum;4.4;743;Art Museums
Jutland;Denmark;Aalborg Zoo;4.2;753;Zoos
Jutland;Denmark;Monsted Kalkgruber;4.4;193;Mines ï History Museums
Jutland;Denmark;Blokhus Beach;4.6;237;Beaches
Jutland;Denmark;Trapholt Museum for Moderne Kunst og Design;4.4;349;Art Museums
Jutland;Denmark;Universe;4.1;399;Amusement ï Theme Parks
Tallinn;Estonia;Tallinn Old Town;4.7;14991;Neighborhoods
Tallinn;Estonia;Lennusadam Seaplane Harbour;4.7;3787;Speciality Museums
Tallinn;Estonia;Toompea Hill;4.6;3586;Historic Sites ï Points of Interest ï Landmarks
Tallinn;Estonia;Alexander Nevsky Cathedral;4.4;3622;Religious Sites
Tallinn;Estonia;Town Hall Square;4.5;4832;Points of Interest ï Landmarks
Tallinn;Estonia;Kadriorg Park;4.5;2136;Parks
Tallinn;Estonia;KGB Museum (Hotel Viru);4.1;1277;Speciality Museums
Tallinn;Estonia;Bastion Passages (Kiek in de Kˆk);4.2;1275;History Museums
Tallinn;Estonia;Balti Jaama Turg (Market);4.2;368;Flea ï Street Markets
Tallinn;Estonia;Niguliste Museum (St. Nicholas Church);4.4;1069;Historic Sites ï Art Museums
Tallinn;Estonia;Tallinn Town Wall;4.4;1211;Historic Sites
Tallinn;Estonia;Tallinn TV Tower;4.3;1571;Points of Interest ï Landmarks ï Observation Decks ï Towers
Tallinn;Estonia;St. Olav's Church (Oleviste kirik);4.4;1641;Historic Sites ï Points of Interest ï Landmarks
Tallinn;Estonia;Museum of Orders of Knighthood;4.8;288;Speciality Museums ï History Museums
Tallinn;Estonia;Kadriorg Palace;4.2;579;Castles ï Art Museums
Tallinn;Estonia;St. Catherine's Passage;4.4;1149;Points of Interest ï Landmarks
Tallinn;Estonia;Tallinn Town Hall;4.4;1319;Historic Sites ï Architectural Buildings
Tallinn;Estonia;Telliskivi Creative City;4.4;322;Civic Centres
Tallinn;Estonia;Kalamaja;4.3;538;Neighborhoods
Tallinn;Estonia;Kohtuotsa Viewpoint;4.6;442;Historic Sites ï Points of Interest ï Landmarks
Tallinn;Estonia;Estonian Maritime Museum;4.1;400;Military Museums
Tallinn;Estonia;PROTO Invention Factory;4.7;213;Science Museums
Tallinn;Estonia;Pirita Beach;4.3;508;Neighborhoods
Tallinn;Estonia;Vabamu Museum of Occupations and Freedom;4.1;721;History Museums
Tallinn;Estonia;St. Nicholas' Church and Museum (Niguliste Museum);4.3;460;Speciality Museums
Tallinn;Estonia;Viru Gates;4.3;888;Points of Interest ï Landmarks
Tallinn;Estonia;Tallink Silja Line;3.8;517;Ferries
Tallinn;Estonia;Pikk Street;4.4;626;Points of Interest ï Landmarks
Tallinn;Estonia;Patkuli Viewpoint;4.5;372;Lookouts
Tallinn;Estonia;Estonian Museum of Health Care;4.1;426;Speciality Museums ï Points o
Lapland;Finland;Santa Claus Village;3.8;4708;Points of Interest ï Landmarks
Lapland;Finland;Arktikum;4.2;1973;History Museums
Lapland;Finland;Ranua Wildlife Park;4.3;813;Safaris ï Zoos
Lapland;Finland;Snow Village;4.5;496;Points of Interest ï Landmarks
Lapland;Finland;SantaPark;3.8;1087;Amusement ï Theme Parks
Lapland;Finland;Arctic Race Center (Ice Karting);4.7;361;Auto Racing Tracks
Lapland;Finland;Siida (Sami Museum and Nature Center);4.5;577;Speciality Museums
Lapland;Finland;Pallas-Yll‰stunturi National Park;4.8;197;National Parks ï Hiking Trails
Lapland;Finland;Lampivaara Amethyst Mine;4.1;299;Mines
Lapland;Finland;Levi Ski Resort;4.7;175;Ski ï Snowboard Areas ï Game ï Entertainment Centers
Lapland;Finland;Snowman World;3.8;206;Amusement ï Theme Parks
Lapland;Finland;Korouoma Canyon;4.6;68;Geologic Formations
Lapland;Finland;Sirmakko Reindeer Farm;4.6;95;Farms
Lapland;Finland;Salla Reindeer Park;4.8;184;Nature ï Wildlife Areas ï Parks
Lapland;Finland;Santa's Grotto;4.2;175;Amusement ï Theme Parks
Lapland;Finland;Pyha-Luosto National Park;4.5;76;Amusement ï Theme Parks
Lapland;Finland;Yll‰s Ski Resort;4.3;114;Ski ï Snowboard Areas
Lapland;Finland;Arctic Lifestyle (Husky & Reindeer Safaris);4.7;193;Safaris
Lapland;Finland;Riisitunturi National Park;4.9;49;National Parks
Lapland;Finland;Yllas;4.3;125;Ski ï Snowboard Areas
Lapland;Finland;Levi Ski Resort (North);4.7;36;Ski ï Snowboard Areas
Lapland;Finland;Ounasvaara;4.9;30;Caverns ï Caves
Lapland;Finland;Pallas-Yll‰stunturi National Park (scenery);4.8;133;National Parks
Lapland;Finland;Auttikˆng‰s Waterfall;4.7;44;Waterfalls
Lapland;Finland;Ruka-Kuusamo Tourist Information;4.6;352;Visitor Centers
Lapland;Finland;Luvattumaa - Levi Ice Gallery;4.3;248;Points of Interest ï Landmarks
Lapland;Finland;Santa Claus Express (Arctic Circle Train);4.2;233;Rail Services
Lapland;Finland;Arctic Circle (Rovaniemi);4.1;1857;Points of Interest ï Character Experiences
Lapland;Finland;Reindeer Farm Porokyl‰;4.6;42;Nature ï Wildlife Areas ï Farms
Lapland;Finland;Lapland Winter Park;4.7;36;Amusement ï Theme Parks
Helsinki;Finland;Suomenlinna Fortress;4.4;8418;Historic Sites ï Military Bases ï Facilities
Helsinki;Finland;Old Market Hall;4.3;3246;Points of Interest ï Landmarks ï Flea ï Street Markets
Helsinki;Finland;Temppeliaukio Church;4.3;8912;Architectural Buildings ï Religious Sites
Helsinki;Finland;Seurasaari Open-Air Museum;4.5;1411;Historic Sites ï History Museums
Helsinki;Finland;Uspenski Cathedral;4.3;4011;Religious Sites
Helsinki;Finland;Oodi Central Library;4.8;617;Libraries
Helsinki;Finland;Helsinki Cathedral;4.2;6211;Churches ï Cathedrals
Helsinki;Finland;Kamppi Chapel of Silence;4.4;2967;Churches ï Cathedrals
Helsinki;Finland;Esplanadi Park;4.3;2844;Historic Walking Areas ï Parks
Helsinki;Finland;Ateneum Art Museum;4.3;1142;Art Museums
Helsinki;Finland;Helsinki Tram System;4.6;1849;Trams
Helsinki;Finland;Sibelius Monument;4;1672;Parks
Helsinki;Finland;Senate Square;4.2;3410;Points of Interest ï Landmarks
Helsinki;Finland;Helsinki Central Station;4.1;2983;Architectural Buildings
Helsinki;Finland;Linnanm‰ki Amusement Park;4.2;807;Amusement ï Theme Parks
Helsinki;Finland;Market Square;4.1;1137;Points of Interest ï Landmarks ï Flea ï Street Markets
Helsinki;Finland;Tallink Silja Line Cruise;4;2266;Ferries
Helsinki;Finland;Viking Line Cruise;4.1;1535;Ferries
Helsinki;Finland;Stockmann Department Store;4.1;835;Department Stores ï Shopping Malls
Helsinki;Finland;Allas Sea Pool;3.9;476;Sports Complexes
Helsinki;Finland;Kiasma Contemporary Art Museum;4.1;1123;Art Museums
Helsinki;Finland;Hietalahti Market Hall;4.2;1227;Points of Interest ï Landmarks ï Flea ï Street Markets
Helsinki;Finland;Finnish Museum of Natural History;4.4;548;Natural History Museums
Helsinki;Finland;Helsinki Central Library Oodi;4.5;268;Points of Interest ï Landmarks ï Architectural Buildings
Helsinki;Finland;Korkeasaari Zoo;4.1;1012;Zoos
Helsinki;Finland;Lˆyly Helsinki;4.6;138;Thermal Spas
Helsinki;Finland;National Museum of Finland;4.2;910;History Museums
Helsinki;Finland;SEA LIFE Helsinki;4;384;Aquariums
Helsinki;Finland;Sibelius Park;4;893;Points of Interest ï Landmarks ï Monuments ï Statues
Helsinki;Finland;Kaivopuisto Park;4.5;263;Parks
Paris;France;Eiffel Tower;4.6;143499;Points of Interest ï Landmarks ï Observation Decks ï Towers
Paris;France;Louvre Museum;4.6;103946;Points of Interest ï Landmarks ï Architectural Buildings
Paris;France;MusÈe d'Orsay;4.7;67709;Art Museums
Paris;France;Notre Dame Cathedral;4.6;71998;Historic Sites ï Architectural Buildings
Paris;France;Disneyland Paris;3.9;53698;Amusement ï Theme Parks ï Disney Parks ï Activities
Paris;France;Luxembourg Gardens;4.6;35518;Parks ï Gardens
Paris;France;Basilica of Sacre-Coeur;4.5;39612;Churches ï Cathedrals
Paris;France;Arc de Triomphe;4.5;46335;Historic Sites ï Architectural Buildings
Paris;France;Montmartre;4.5;20485;Neighborhoods ï Historic Walking Areas
Paris;France;Palais Garnier;4.7;20102;Architectural Buildings ï Theaters
Paris;France;Seine River;4.6;25817;Bodies of Water
Paris;France;Le Marais;4.6;13007;Neighborhoods
Paris;France;Sainte-Chapelle;4.6;28142;Historic Sites ï Architectural Buildings
Paris;France;Palace of Versailles;4.2;27869;Historic Sites ï Points of Interest ï Landmarks
Paris;France;MusÈe de l'Orangerie;4.6;17650;Speciality Museums
Paris;France;Pont Alexandre III;4.6;17467;Points of Interest ï Landmarks ï Bridges
Paris;France;MusÈe Rodin;4.6;12803;Speciality Museums
Paris;France;Champs-…lysÈes;4.2;21733;Points of Interest ï Landmarks ï Historic Walking Areas
Paris;France;Place des Vosges;4.5;5774;Points of Interest ï Landmarks
