Destination;Country;Name;Avg_rating;No_votes;Historic_Heritage;Religion;Nature_Recreation;Culture_Art;Museums;Entertainment_Leisure;Shopping_Urban;Food_Drink;Winter_Sports;Scenic_Transport;Science_Technology;Beach;Mountains_and_trails;Landmark;Top_200_Popular
Montenegro;Montenegro;Slovenska Beach;3.9;597;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
Montenegro;Montenegro;Mogren 2 Beach;3.9;624;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
Montenegro;Montenegro;Old Town (Ulcinj);4.5;618;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Montenegro;Montenegro;Budva Citadel;4.2;1544;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Montenegro;Montenegro;Church of St. John the Baptist (Budva);4.5;334;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0
Montenegro;Montenegro;Cathedral of Saint Tryphon;4.2;735;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0
Montenegro;Montenegro;Blue Cave (Plava Spilja);4.2;420;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
Montenegro;Montenegro;Waterfall Niagara;4.0;166;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
South Holland;Netherlands;Keukenhof;4.6;13253;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
South Holland;Netherlands;Markthal;4.4;7995;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
South Holland;Netherlands;Mauritshuis;4.7;5189;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
South Holland;Netherlands;Kinderdijk;4.6;3541;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
South Holland;Netherlands;Madurodam;4.3;3947;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
South Holland;Netherlands;Escher in Het Paleis (Escher in The Palace);4.6;3038;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
South Holland;Netherlands;Erasmus Bridge;4.4;3810;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0
South Holland;Netherlands;Panorama Mesdag;4.6;2060;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
South Holland;Netherlands;Rotterdam Zoo (Diergaarde Blijdorp);4.4;2943;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
South Holland;Netherlands;Rotterdam Centraal Station;4.4;4408;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
South Holland;Netherlands;Euromast;4.2;3445;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0
South Holland;Netherlands;Dutch Pinball Museum;4.8;327;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
South Holland;Netherlands;Delfshaven;4.2;664;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
South Holland;Netherlands;Binnenhof & Ridderzaal (Inner Court & Hall of Knights);4.3;1481;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
South Holland;Netherlands;Gemeentemuseum Den Haag;4.5;1677;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
South Holland;Netherlands;Kunsthal Rotterdam;4.2;1453;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
South Holland;Netherlands;Corpus `journey through the human body`;3.9;880;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
South Holland;Netherlands;Duinrell;4.1;1291;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
South Holland;Netherlands;Scheveningen Pier;3.9;2927;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
South Holland;Netherlands;Royal Delft - Koninklijke Porceleyne Fles;4.3;1168;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
South Holland;Netherlands;Scheveningen Beach;4.2;550;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
South Holland;Netherlands;Binnenhof;4.3;1201;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
South Holland;Netherlands;Oude Haven;4.2;1018;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
South Holland;Netherlands;Witte de Withstraat;4.3;844;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
South Holland;Netherlands;Kaasmarkt Alkmaar;4.5;171;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
South Holland;Netherlands;Market Square (Delft);4.4;743;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
South Holland;Netherlands;Zaanse Schans;4.3;450;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0
South Holland;Netherlands;Cube Houses;3.9;2000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
South Holland;Netherlands;Naturalis Biodiversity Center;4.2;732;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
South Holland;Netherlands;National Museum of Antiquities (Rijksmuseum van Oudheden);4.3;506;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
North Holland;Netherlands;Anne Frank House;4.5;64466;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1
North Holland;Netherlands;Van Gogh Museum;4.5;65623;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1
North Holland;Netherlands;Rijksmuseum;4.6;48243;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1
North Holland;Netherlands;Red Light District;3.9;31889;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
North Holland;Netherlands;Jordaan;4.6;11934;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
North Holland;Netherlands;Vondelpark;4.5;25039;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
North Holland;Netherlands;Zaanse Schans;4.5;8937;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
North Holland;Netherlands;Heineken Experience;4.2;26342;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
North Holland;Netherlands;Our Lord in the Attic Museum;4.7;3696;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
North Holland;Netherlands;A'dam Lookout;4.4;5557;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
North Holland;Netherlands;BODY WORLDS: The Happiness Project;4.5;5697;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
North Holland;Netherlands;ARTIS Zoo;4.4;7278;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
North Holland;Netherlands;Amsterdam Dungeon;4.2;3560;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
North Holland;Netherlands;Moco Museum;4.3;4904;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
North Holland;Netherlands;Rembrandt House Museum;4.4;7057;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0
North Holland;Netherlands;NEMO Science Museum;4.2;4569;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0
North Holland;Netherlands;Amsterdam Centraal Station;4.3;17882;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1
North Holland;Netherlands;Albert Cuyp Market;4.0;2639;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
North Holland;Netherlands;Jewish Cultural Quarter;4.5;3697;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0
North Holland;Netherlands;Dam Square;4.0;15508;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
North Holland;Netherlands;Madame Tussauds Amsterdam;3.9;8116;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
North Holland;Netherlands;De Gooyer Windmill;4.8;571;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
North Holland;Netherlands;Royal Palace Amsterdam;4.2;3555;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
North Holland;Netherlands;Bloemendaal aan Zee;4.3;952;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
North Holland;Netherlands;The 9 Streets;4.3;1794;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
North Holland;Netherlands;Begijnhof;4.3;4664;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
North Holland;Netherlands;Red Light Secrets: Museum of Prostitution;4.0;2599;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
North Holland;Netherlands;Het Scheepvaartmuseum (The National Maritime Museum);4.4;3314;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
North Holland;Netherlands;Museumplein;4.4;4737;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
North Holland;Netherlands;Micropia;4.6;1533;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
North Macedonia;North Macedonia;Lake Ohrid;4.7;2280;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
North Macedonia;North Macedonia;Matka Canyon;4.6;1885;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
North Macedonia;North Macedonia;Old Bazaar (Skopje);4.2;2009;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
North Macedonia;North Macedonia;Monastery of Saint Naum;4.4;1387;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
North Macedonia;North Macedonia;Canyon Matka;4.6;223;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
North Macedonia;North Macedonia;Church of St. John at Kaneo;4.6;904;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
North Macedonia;North Macedonia;Macedonia Square;4.0;1458;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
North Macedonia;North Macedonia;Millennium Cross;4.0;664;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
North Macedonia;North Macedonia;Galicica National Park;4.7;383;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
North Macedonia;North Macedonia;Bay of Bones Museum;4.1;597;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
North Macedonia;North Macedonia;Stone Bridge;4.1;1085;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
North Macedonia;North Macedonia;Mount Vodno;4.5;373;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
North Macedonia;North Macedonia;Memorial House of Mother Teresa;4.0;708;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0
North Macedonia;North Macedonia;Samuel's Fortress;4.1;837;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
North Macedonia;North Macedonia;Monastery Winery Saint Cosmas and Damian;4.9;156;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
North Macedonia;North Macedonia;Church of Holy Wisdom (Sveta Sofija);4.3;421;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
North Macedonia;North Macedonia;St. Clement and Panteleimon Church;4.9;135;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
North Macedonia;North Macedonia;Kartal Winery;5.0;85;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
North Macedonia;North Macedonia;Skopje City Mall;4.0;126;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
North Macedonia;North Macedonia;Bitola Old Town;4.1;218;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
North Macedonia;North Macedonia;Holocaust Memorial Center;4.2;225;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
North Macedonia;North Macedonia;Church of St. Clement of Ohrid;4.6;179;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0
North Macedonia;North Macedonia;Church of St. Sophia;4.6;150;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0
North Macedonia;North Macedonia;Fountain of the Mothers of Macedonia (Skopje);3.9;717;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
North Macedonia;North Macedonia;Heraclea Lyncestis;4.2;290;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
North Macedonia;North Macedonia;Mavrovo National Park;4.4;71;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
North Macedonia;North Macedonia;Plaoshnik;4.3;252;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
North Macedonia;North Macedonia;Skopje Fortress (Kale Fortress);3.5;710;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
North Macedonia;North Macedonia;National Workshop for Handmade Paper;4.4;168;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
North Macedonia;North Macedonia;National Park Pelister;4.6;73;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Northern Norway;Norway;Fjellheisen;4.5;2954;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Northern Norway;Norway;Polaria;4.1;2753;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Northern Norway;Norway;Nordkapp (North Cape);4.3;1773;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Northern Norway;Norway;Trollfjord;4.7;1033;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Northern Norway;Norway;Stairway to Heaven (Henningsvaer);4.6;303;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
Northern Norway;Norway;Lofoten Islands;4.8;384;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Northern Norway;Norway;Polaria Aquarium;3.6;3224;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
Northern Norway;Norway;Arctic Cathedral;3.9;3300;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
Northern Norway;Norway;Tromso University Museum;4.7;427;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Northern Norway;Norway;Tromsobadet;4.5;173;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Northern Norway;Norway;University Museum of Tromso;4.1;550;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Northern Norway;Norway;Saltstraumen;4.3;703;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Northern Norway;Norway;Horseid Beach;4.6;140;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
Northern Norway;Norway;Narvik War Museum;4.3;405;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Northern Norway;Norway;Lofotr Viking Museum;4.0;826;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Northern Norway;Norway;Alta Rock Carvings;4.4;614;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Northern Norway;Norway;Henningsvar;4.6;82;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Northern Norway;Norway;Sommaroy Arctic Beach;4.6;132;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
Northern Norway;Norway;The Polar Museum;4.3;1567;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Northern Norway;Norway;Arctic-Alpine Botanical Garden;4.4;352;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Northern Norway;Norway;Northern Lights Cathedral;4.2;446;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0
Northern Norway;Norway;Polar Park;3.9;355;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Northern Norway;Norway;Haukland Beach;4.7;386;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0
Northern Norway;Norway;Mjelle Beach;4.7;100;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
Northern Norway;Norway;Science Centre of Northern Norway;4.4;230;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
Northern Norway;Norway;Magic Ice Bar Tromso;3.8;463;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Northern Norway;Norway;Tirpitz Museum;4.3;127;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Northern Norway;Norway;Norwegian Aviation Museum;4.5;389;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Northern Norway;Norway;Tromso Bridge;4.7;140;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Northern Norway;Norway;Polaris - The Polar Centre;4.2;234;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Oslo;Norway;Fram Museum;4.6;6540;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Oslo;Norway;Norsk Folkemuseum;4.5;3999;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Oslo;Norway;Vigeland Park;4.6;5779;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
Oslo;Norway;Oslofjord;4.4;2855;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Oslo;Norway;Oslo Opera House;4.6;6146;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Oslo;Norway;Flam Railway;4.6;2794;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Oslo;Norway;Vigeland Museum;4.6;7408;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
Oslo;Norway;Viking Ship Museum;4.3;9935;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Oslo;Norway;National Gallery (Nasjonalgalleriet);4.4;3466;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
Oslo;Norway;Kon-Tiki Museum;4.4;3470;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
Oslo;Norway;Munch Museum;3.8;2654;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
Oslo;Norway;Akershus Fortress;4.2;3304;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Oslo;Norway;Frogner Park;4.7;1158;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Oslo;Norway;Royal Palace;4.1;2054;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Oslo;Norway;Karl Johans gate;4.1;1771;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Oslo;Norway;Oslo City Hall;4.2;3112;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Oslo;Norway;Aker Brygge;4.4;981;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Oslo;Norway;Ekebergparken;4.5;659;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Oslo;Norway;Akerselva River;4.6;1473;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Oslo;Norway;Nobel Peace Center;4.0;1797;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Oslo;Norway;Sognsvann Lake;4.6;568;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Oslo;Norway;Natural History Museum (Naturhistorisk Museum);4.4;685;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Oslo;Norway;Korketrekkeren (Toboggan Run);4.6;295;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
Oslo;Norway;Grünerlokka;4.2;396;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Oslo;Norway;Holmenkollen Ski Jump and Museum;4.4;4421;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
Oslo;Norway;Oscarsborg Fortress;4.4;297;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Oslo;Norway;Old Aker Church;4.9;177;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Oslo;Norway;Norwegian Resistance Museum (Norges Hjemmefrontmuseum);4.3;1177;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Oslo;Norway;Norwegian Museum of Science and Technology;4.4;560;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
Oslo;Norway;Hovedoya Island;4.5;321;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Gdansk;Poland;Old Town (Gdañsk);4.7;7068;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Gdansk;Poland;European Solidarity Centre;4.7;3447;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Gdansk;Poland;Museum of the Second World War;4.7;3695;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Gdansk;Poland;Dlugi Targ (Long Market);4.7;2094;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Gdansk;Poland;Oliwa Archcathedral;4.4;1803;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0
Gdansk;Poland;Mariacka Street;4.6;1728;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Gdansk;Poland;Westerplatte;4.2;1601;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Gdansk;Poland;Oliwa Park;4.6;708;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Gdansk;Poland;Gdañsk Zoo;4.2;827;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
Gdansk;Poland;Motlawa River Embankment;4.6;933;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Gdansk;Poland;Forum Gdansk;4.4;243;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Gdansk;Poland;St. Mary's Church;4.6;938;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0
Gdansk;Poland;Main Town Hall - Museum of Gdansk;4.4;656;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Gdansk;Poland;Jelitkowo Beach;4.5;281;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
Gdansk;Poland;Amber Museum;4.1;574;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
Gdansk;Poland;Farmers' Market (Targowisko pod Hal¹);4.8;57;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
Gdansk;Poland;AmberSky Ferris Wheel;4.4;198;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
Gdansk;Poland;AmberSky Gdañsk;4.0;690;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Gdansk;Poland;Neptune's Fountain;4.3;1093;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Gdansk;Poland;Sopot Beach;4.4;165;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
Gdansk;Poland;Or³owo Beach;4.4;91;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
Gdansk;Poland;National Museum in Gdansk;4.2;144;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0
Gdansk;Poland;Main Town Hall;4.6;253;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Gdansk;Poland;100cznia;4.8;54;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Gdansk;Poland;Artus Court;4.2;246;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0
Gdansk;Poland;Elektrykow Street;4.8;45;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Gdansk;Poland;Monument to the Fallen Shipyard Workers of 1970;4.5;350;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Gdansk;Poland;Crazy Animals (Gdañsk);4.6;70;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
Gdansk;Poland;St. Catherine's Church (Koció³ w. Katarzyny);4.5;231;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0
Gdansk;Poland;St. Bridget's Church (Kosciol sw. Brygidy);4.3;196;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Warsaw;Poland;Lazienki Park;4.7;8745;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Warsaw;Poland;Old Town (Starowka);4.5;14023;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Warsaw;Poland;POLIN Museum of the History of Polish Jews;4.6;4318;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Warsaw;Poland;Museum World of Illusion;4.9;618;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
Warsaw;Poland;Warsaw Rising Museum;4.5;7514;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Warsaw;Poland;Wilanow Palace Museum;4.5;1852;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0
Warsaw;Poland;Old Town Market Square (Rynek Starego Miasta);4.5;4853;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Warsaw;Poland;Copernicus Science Centre;4.4;3133;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
Warsaw;Poland;Palace of Culture and Science;4.1;5330;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
Warsaw;Poland;Royal Castle in Warsaw;4.3;2708;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Warsaw;Poland;Zlote Tarasy;4.3;1109;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Warsaw;Poland;Pinball Station;4.8;239;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
Warsaw;Poland;Castle Square (Plac Zamkowy);4.5;2473;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Warsaw;Poland;Hala Koszyki;4.4;756;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
Warsaw;Poland;Nowy Swiat Street;4.4;2140;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Warsaw;Poland;Library of the University of Warsaw;4.6;783;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Warsaw;Poland;Museum World of Illusions;4.5;503;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Warsaw;Poland;Royal Route;4.6;1204;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Warsaw;Poland;Polish Vodka Museum;4.6;325;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Warsaw;Poland;Museum of Dollhouses, Games and Toys;4.7;256;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
Warsaw;Poland;National Museum in Warsaw;4.2;654;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0
Warsaw;Poland;Warsaw Uprising Monument;4.4;1584;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Warsaw;Poland;St. Anne's Church (Krakowskie Przedmiescie);4.5;619;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
Warsaw;Poland;Saxon Garden;4.4;574;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Warsaw;Poland;Lazienki Palace (Palace on the Isle);4.5;943;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Warsaw;Poland;Museum of Life under Communism;4.3;354;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Warsaw;Poland;St. John's Archcathedral;4.5;633;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Warsaw;Poland;Elektrownia Powile;4.8;92;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Warsaw;Poland;Arkadia Shopping Mall;4.4;515;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Warsaw;Poland;PGE Narodowy;4.4;799;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
Lesser Poland;Poland;Main Market Square (Rynek Glowny);4.7;27024;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1
Lesser Poland;Poland;Auschwitz-Birkenau State Museum;4.4;14791;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1
Lesser Poland;Poland;Auschwitz-Birkenau Memorial and Museum;4.7;14854;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1
Lesser Poland;Poland;Wawel Royal Castle;4.3;10815;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lesser Poland;Poland;Schindler's List Former Factory;4.3;17550;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1
Lesser Poland;Poland;Energylandia;4.7;3355;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Lesser Poland;Poland;Kazmierz The Jewish District;4.4;9541;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Lesser Poland;Poland;Old Town (Stare Miasto) (Krakow);4.8;9074;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Lesser Poland;Poland;Lost Souls Alley;4.8;2442;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Lesser Poland;Poland;St. Mary's Basilica;4.7;7002;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
Lesser Poland;Poland;Muzeum Iluzji;5.0;1111;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Lesser Poland;Poland;Bricks & Figs;4.9;1381;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Lesser Poland;Poland;Museum of Illusions Krakow;4.8;1081;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
Lesser Poland;Poland;Kasprowy Wierch;4.1;2054;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
Lesser Poland;Poland;Stained Glass Museum;4.9;1053;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
Lesser Poland;Poland;Sukiennice (Cloth Hall);4.1;5044;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Lesser Poland;Poland;Morskie Oko;4.5;915;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
